[GENERAL]
DATE=July 16, 2018 at 17:47:41
CYME_VERSION=7.00
CYMDIST_REVISION=06

[SI]

[CONCENTRIC NEUTRAL CABLE]
FORMAT_CONCENTRICNEUTRALCABLE=ID,R1,R0,X1,X0,B1,B0,Amps,Amps_1,Amps_2,Amps_3,Amps_4,WithstandRating,NumberOfPhases,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,PhaseCondID,NeutralCondID,NeutralWires,InsulationType,InsulationDielectricConst,InsulationDiameter,Dab,Dbc,Dac,RatedLevel,ContinuousTemperatureRating,SCCurrentTemperatureRating,PositiveSequenceShuntConductance,ZeroSequenceShuntConductance,LockImpedance,Favorite,Comments
SPA,40.000000,40.000000,40.000000,40.000000,40.000000,23.000000,23.500000,0.027000,5.804000,0.005000,1.437000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
SRO,20.000000,20.000000,20.000000,20.000000,20.000000,23.000000,23.500000,0.205000,3.166000,0.000000,8.870000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
TBO,40.000000,40.000000,40.000000,40.000000,40.000000,23.000000,24.000000,0.202500,1.925700,0.061300,1.370700,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
TRA100,0.500000,0.500000,0.500000,0.500000,0.500000,0.380000,0.380000,0.000000,0.000072,0.722000,1.174900,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
TRA500,0.500000,0.500000,0.500000,0.500000,0.500000,0.380000,0.380000,0.000000,0.000072,0.722000,1.174900,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
TRI,20.000000,20.000000,20.000000,20.000000,20.000000,23.000000,24.000000,0.269100,4.528900,0.139500,2.347600,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
VAU,60.000000,60.000000,60.000000,60.000000,60.000000,23.000000,24.000000,0.167000,1.218800,0.043800,0.735000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
VHA,20.000000,20.000000,20.000000,20.000000,20.000000,23.000000,23.500000,0.566000,5.274000,0.000000,2.264000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
VIL,20.000000,20.000000,20.000000,20.000000,20.000000,23.000000,23.500000,1.026000,5.569000,0.000000,2.262000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
VILLAMORRA,41.500000,41.500000,41.500000,41.500000,41.500000,23.000000,23.500000,0.140600,1.178800,0.046500,0.759100,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
VMI,20.000000,20.000000,20.000000,20.000000,20.000000,23.000000,23.000000,0.537900,3.555700,0.001900,0.271500,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
VTA,24.000000,24.000000,24.000000,24.000000,24.000000,23.000000,24.000000,0.600600,3.240800,0.103400,0.697400,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
FCO,41.500000,41.500000,41.500000,41.500000,41.500000,23.000000,24.000000,0.140600,1.178800,0.046500,0.759100,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
CUR,20.000000,20.000000,20.000000,20.000000,20.000000,23.000000,24.000000,0.269100,4.528900,0.139500,2.347600,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
BNA,0.650000,0.650000,0.650000,0.650000,0.650000,23.000000,24.000000,0.100000,0.600000,0.500000,2.000000,Y,0.000000,,,,,,,,Y_Y,0,100.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
APR,60.000000,60.000000,60.000000,60.000000,60.000000,23.000000,24.000000,0.124400,1.164200,0.041700,0.745300,Y,0.000000,,,,,,,,Y_Y,0,100.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,

[TRANSFORMER]
FORMAT_TRANSFORMER=ID,Type,KVA,VoltageUnit,KVLLprim,KVLLsec,Z1,Z0,Z0PrimSec,Z0PrimMag,Z0SecMag,XR,XR0,XR0PrimSec,XR0PrimMag,XR0SecMag,Conn,Rg_prim,Xg_prim,Rg_sec,Xg_sec,IsLTC,Taps,LowerBandwidth,UpperBandwidth,MinReg_Range,MaxReg_Range,Reversible,SelfCooledKVA,SelfCooledKVA_2,SelfCooledKVA_3,SelfCooledKVA_4,NoLoadLosses,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,SymbolID,PhaseShiftType,Favorite,Comments,Interlaced,DryType
DEFAULT,2,3000.000000,0,26.400000,2.400000,6.000000,6.000000,0.000000,0.000000,0.000000,30.000000,30.000000,0.000000,0.000000,0.000000,DO_DO,0.000000,0.000000,0.000000,0.000000,1,32,0.833333,0.833333,10.000000,10.000000,0,3000.000000,3000.000000,3000.000000,3000.000000,0.000000,,,,,,8,0,0,,0,0
100KVA,2,99.999999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,99.999999,99.999999,99.999999,99.999999,0.336000,,,,,,8,1,0,,0,0
150KVA,2,174.999999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,174.999999,174.999999,174.999999,174.999999,0.336000,,,,,,8,1,0,,0,0
15KVA,1,15.000000,0,22.900000,0.400000,4.100000,4.100000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,15.000000,15.000000,15.000000,15.000000,0.100000,,,,,,8,0,0,,0,0
225KVA,2,225.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,225.000000,225.000000,225.000000,225.000000,0.152000,,,,,,8,1,0,,0,0
25KVA,1,24.999999,0,22.900000,0.400000,2.430000,2.430000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,25.000000,25.000000,25.000000,25.000000,0.140000,,,,,,8,0,0,,0,0
45KVA,1,45.000000,0,22.400000,0.400000,4.000000,4.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,45.000000,45.000000,45.000000,45.000000,0.285000,,,,,,8,0,0,,0,0
45KVA-3F,2,45.000000,0,22.900000,0.400000,4.780000,4.780000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,2.000000,0.000000,1,32,0.833333,0.833333,10.000000,10.000000,0,45.000000,45.000000,45.000000,45.000000,0.257000,,,,,,8,1,0,,0,0
500,2,500.000001,0,23.000000,0.380000,5.000000,5.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,500.000001,500.000001,500.000001,500.000001,0.000000,,,,,,8,1,0,,0,0
500KVA,2,500.000001,0,22.900000,0.400000,5.000000,5.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,1,500.000001,500.000001,500.000001,500.000001,0.256000,,,,,,8,1,0,,0,0
5KVA,1,5.000000,0,22.900000,0.400000,3.000000,3.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,5.000000,5.000000,5.000000,5.000000,0.152000,,,,,,8,0,0,,0,0
63KVA,2,63.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,63.000000,63.000000,63.000000,63.000000,0.256000,,,,,,8,1,0,,0,0
75KVA,2,75.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,2.000000,0.000000,1,32,0.833333,0.833333,10.000000,10.000000,0,75.000000,75.000000,75.000000,75.000000,0.152000,,,,,,8,1,0,,0,0
MAIN-69/12.47KV,1,1700.000000,0,69.000000,12.470000,9.000000,9.000000,0.000000,0.000000,0.000000,15.000000,15.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,0,1,0,,0,0
T1,1,2500.000000,0,25.000000,4.160000,5.500000,5.500000,0.000000,0.000000,0.000000,30.000000,30.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,0,0,0,,0,0
T2,1,1000.000000,0,25.000000,4.160000,5.500000,5.500000,0.000000,0.000000,0.000000,30.000000,30.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,0,0,0,,0,0
TX,2,999.989961,0,13.800000,0.480000,5.750000,5.750000,0.000000,0.000000,0.000000,7.000000,7.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,0,1,0,,0,0
XF0167-25/12.47,1,167.000000,0,25.000000,12.470000,3.600000,3.600000,0.000000,0.000000,0.000000,99999.000000,99999.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,167.000000,167.000000,167.000000,167.000000,0.000000,,,,,,0,0,0,,0,0
2KVA,1,2.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,2.000000,2.000000,2.000000,2.000000,0.336000,,,,,,8,1,0,,0,0
25KVA-3F,2,24.999999,0,22.900000,0.400000,3.750000,3.750000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,24.999999,24.999999,24.999999,24.999999,0.140000,,,,,,8,1,0,,0,0
11KVA,1,11.000000,0,22.900000,0.400000,4.100000,4.100000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,11.000000,11.000000,11.000000,11.000000,0.060000,,,,,,8,0,0,,0,0
XF0-26.4/13.8KV,2,3000.000000,0,25.000000,13.800000,10.000000,10.000000,0.000000,0.000000,0.000000,30.000000,30.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,0,0,0,,0,0
XF0500-25/12.47,1,500.000000,0,25.000000,12.470000,4.200000,4.200000,0.000000,0.000000,0.000000,99999.000000,99999.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,500.000000,500.000000,500.000000,500.000000,0.000000,,,,,,0,0,0,,0,0
XF0-69/13.8Y,1,1500.000000,0,69.000000,23.900000,6.000000,6.000000,0.000000,0.000000,0.000000,40.000000,40.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,0,1,0,,0,0
XF0-69/25KV,1,1000.000000,0,69.000000,24.900000,5.500000,5.500000,0.000000,0.000000,0.000000,30.000000,30.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,0,1,0,,0,0
XFO-11/4.16KV,1,2000.000000,0,11.000000,4.160000,6.000000,6.000000,0.000000,0.000000,0.000000,30.000000,30.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,0,0,0,,0,0
315KVA,2,315.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,315.000000,315.000000,315.000000,315.000000,0.336000,,,,,,8,1,0,,0,0
400KVA,2,399.999999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,399.999999,399.999999,399.999999,399.999999,0.336000,,,,,,8,1,0,,0,0
415KVA,2,414.999999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,414.999999,414.999999,414.999999,414.999999,0.336000,,,,,,8,1,0,,0,0
1000KVA,2,999.999999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,999.999999,999.999999,999.999999,999.999999,0.336000,,,,,,8,1,0,,0,0
112.5KVA,2,112.500000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,112.500000,112.500000,112.500000,112.500000,0.336000,,,,,,8,1,0,,0,0
1500KVA,2,1500.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,1500.000000,1500.000000,1500.000000,1500.000000,0.336000,,,,,,8,1,0,,0,0
1630KVA,2,1629.999999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,1629.999999,1629.999999,1629.999999,1629.999999,0.336000,,,,,,8,1,0,,0,0
2500KVA,2,2499.999999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,2499.999999,2499.999999,2499.999999,2499.999999,0.336000,,,,,,8,1,0,,0,0
250KVA,2,249.999999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,249.999999,249.999999,249.999999,249.999999,0.336000,,,,,,8,1,0,,0,0
300KVA,2,300.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,300.000000,300.000000,300.000000,300.000000,0.336000,,,,,,8,1,0,,0,0
375KVA,2,375.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,375.000000,375.000000,375.000000,375.000000,0.336000,,,,,,8,1,0,,0,0
450KVA,2,450.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,450.000000,450.000000,450.000000,450.000000,0.336000,,,,,,8,1,0,,0,0
750KVA,2,750.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,750.000000,750.000000,750.000000,750.000000,0.336000,,,,,,8,1,0,,0,0
115.5KVA,2,115.500000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,115.500000,115.500000,115.500000,115.500000,0.336000,,,,,,8,1,0,,0,0
1150KVA,2,1149.999999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,1149.999999,1149.999999,1149.999999,1149.999999,0.336000,,,,,,8,1,0,,0,0
1200KVA,2,1200.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,1200.000000,1200.000000,1200.000000,1200.000000,0.336000,,,,,,8,1,0,,0,0
1250KVA,2,1250.000001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,1250.000001,1250.000001,1250.000001,1250.000001,0.336000,,,,,,8,1,0,,0,0
1600KVA,2,1599.999999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,1599.999999,1599.999999,1599.999999,1599.999999,0.336000,,,,,,8,1,0,,0,0
2000KVA,2,2000.000001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,2000.000001,2000.000001,2000.000001,2000.000001,0.336000,,,,,,8,1,0,,0,0
2400KVA,2,2400.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,2400.000000,2400.000000,2400.000000,2400.000000,0.336000,,,,,,8,1,0,,0,0
2600KVA,2,2600.000001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,2600.000001,2600.000001,2600.000001,2600.000001,0.336000,,,,,,8,1,0,,0,0
3099.4KVA,2,3099.399999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,3099.399903,3099.399903,3099.399903,3099.399903,0.336000,,,,,,8,1,0,,0,0
630KVA,2,630.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,630.000000,630.000000,630.000000,630.000000,0.336000,,,,,,8,1,0,,0,0
73KVA,2,72.999999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,72.999999,72.999999,72.999999,72.999999,0.256000,,,,,,8,1,0,,0,0
800KVA,2,82.500000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,82.500000,82.500000,82.500000,82.500000,0.336000,,,,,,8,1,0,,0,0
80KVA,2,80.000001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,80.000001,80.000001,80.000001,80.000001,0.336000,,,,,,8,1,0,,0,0
950KVA,2,950.000001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,950.000001,950.000001,950.000001,950.000001,0.336000,,,,,,8,1,0,,0,0
200KVA,2,200.000001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,200.000001,200.000001,200.000001,200.000001,0.336000,,,,,,8,1,0,,0,0
23.1KVA,2,23.100000,0,22.900000,0.400000,3.750000,3.750000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,23.100000,23.100000,23.100000,23.100000,0.140000,,,,,,8,1,0,,0,0
6300KVA,2,6300.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,6300.000000,6300.000000,6300.000000,6300.000000,0.336000,,,,,,8,1,0,,0,0
650KVA,2,650.000001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,650.000001,650.000001,650.000001,650.000001,0.336000,,,,,,8,1,0,,0,0
1.1KVA,2,1.100001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,1.100001,1.100001,1.100001,1.100001,0.336000,,,,,,8,1,0,,0,0
100.3KVA,2,100.299999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,100.300002,100.300002,100.300002,100.300002,0.336000,,,,,,8,1,0,,0,0
13.2KVA,2,13.200000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,13.200000,13.200000,13.200000,13.200000,0.336000,,,,,,8,1,0,,0,0
132KVA,2,132.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,132.000000,132.000000,132.000000,132.000000,0.336000,,,,,,8,1,0,,0,0
147.8KVA,2,147.800001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,147.800004,147.800004,147.800004,147.800004,0.336000,,,,,,8,1,0,,0,0
148.5KVA,2,148.500000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,148.500000,148.500000,148.500000,148.500000,0.336000,,,,,,8,1,0,,0,0
15.6KVA,1,15.600000,0,22.900000,0.400000,4.100000,4.100000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,15.600000,15.600000,15.600000,15.600000,0.100000,,,,,,8,0,0,,0,0
2.2KVA,1,2.200000,0,22.400000,0.400000,4.000000,4.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,2.200000,2.200000,2.200000,2.200000,0.285000,,,,,,8,0,0,,0,0
21.1KVA,2,21.099999,0,22.900000,0.400000,3.750000,3.750000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,21.099999,21.099999,21.099999,21.099999,0.140000,,,,,,8,1,0,,0,0
3.3KVA,2,3.300000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,3.300000,3.300000,3.300000,3.300000,0.336000,,,,,,8,1,0,,0,0
33KVA,2,33.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,33.000000,33.000000,33.000000,33.000000,0.336000,,,,,,8,1,0,,0,0
4.4KVA,1,4.400000,0,22.400000,0.400000,4.000000,4.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,4.400000,4.400000,4.400000,4.400000,0.285000,,,,,,8,0,0,,0,0
5.5KVA,1,5.500000,0,22.400000,0.400000,4.000000,4.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,5.500000,5.500000,5.500000,5.500000,0.285000,,,,,,8,0,0,,0,0
6.6KVA,1,6.600000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,Y_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,6.600000,6.600000,6.600000,6.600000,0.336000,,,,,,8,0,0,,0,0
66KVA,2,66.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,66.000000,66.000000,66.000000,66.000000,0.336000,,,,,,8,1,0,,0,0
